,video_id,comments
3395,Rz6gy4j335k,"['Are you planning a trip this summer❓\r🌏\nThen save these ideas! You may need them:\n00:09 Brilliant travel hacks\r\n04:36 Compact blush paper\r\n05:27 Best ways to fold clothes\r\n12:46 Brilliant camping lifehacks\nReally saving tips https://youtu.be/OCFckUXXVw0', 'Miluju tě fajf minit krafťačko! Řekni vedoucím,ať udělajì fajf minit krafts v češtině', 'They dunno how to turn caps lock off😂 and how you gonna explain THAT to the get agent', 'Idk if they knew thus, but they LITERALLY SELL water bottles with a filter inside', 'Hello lm thơ', 'Hi this was really helpful for me as I’m going on holiday soon!', 'dont put alcohol in ur bags guys', '5:11 why that ONE??????', 'want to pack cLothes make a burrito .', 'Hey guys here are how many peopLe want you hear your voice .']"
3396,PfJNBDgapmw,"['Your own drum 13:45 ❕\nSave these ideas:\n00:09 DIY puff from old jeans\r\n01:44 Bed for a dog\r\n02:10 Concrete crafts\r\n11:00 Carrot flute\r\nBest hot glue hacks for you https://youtu.be/Hh0aenK67hA', '""cement ideas you\'ve never seen before"" except i litterally have seen all of them before because you just copy your own thing and each video is just a mash of your other videos, and most of it is clickbait because (for once unlike this video) the craft in the thumbnail isn\'t even in the video', ""I really like when the notification come that 'someone like you comment ' and you have a new subscriber"", ""i don't like your 1st hake"", 'Didi aap kitne sundar ho', 'World number 1 poor people 🙂', '4:12  I the only one who noticed this', '2:15 we see them almost everytime you post 👀👄👀', 'Many of them are repeated', 'wow amazing ideas..']"
3397,YK3zIn2eFaA,"['Have you ever made clothes for yourself? 👕\r\nBest ideas to try:\n00:09 Reuse your boyfriend’s t-shirts\r\n06:32 Fancy top idea\r\n09:20 DIY Fringed t-shirt\r\n10:50 T-shirts with unique prints\r\n14:40 Tie dye technique\nMore apparel ideas https://youtu.be/Uy3mokM8gr4', '2:45', '17:40', 'I love your ideas', 'Hi , buddy,  you did unsupported my channel', 'Love this video! \nTY', 'Wow I remember using one of these hacks when I was 10 and I was watching how to make slime then I came across these videos and I got curious then I ruined my 7 yo sister shirt I tried to make it a crop top but it turned out looking..', 'Sorry but in my opinion you  only waste all the  good times shirts🤣🤣🤣', '0:50, 3:30 And 4:00 Repeated Hacks😒😒.\n4:14 To 18:50 This whole part of this video was old 😒😒 .', 'How can someone reduce like a fishing net a nike t-shirt 😥🤦🏼\u200d♀️']"
3398,45IzIKhOu_c,"['Easiest way to fix your tights 9:07 👌\r\nMore super solutions:\n00:09 How to do a French manicure \r\n00:44 DIY faux nose ring\r\n02:00 Best treatment for dark circles\r\n05:24 DIY ring with a lip gloss inside\r\n06:05 Clothing lifehacks\r\n08:15 Surprising nail polish uses\nMore beauty hacks here https://youtu.be/pcL5u4Oc_yY', '😱😱😱😱', 'Cantik', 'At 4.28 the eyebrows one is small and another is big 😬😬', 'Ftoyor  lbibi', 'Try some new hacks , you are showing the same in every video .', 'Thank', 'In 1 hack if we applied that mask how can we remove our lipstick', 'Kız çok tatlı', '😢😢😢😢😢😢😅😅😄😄😄😤😤😤😤😤😤😤😤😤😤😤']"
3399,imIMhxhAJv0,"['👍👍👍👍👍', '26:45 Izone up', 'Wonderfool vide🌺🌹🌼😗😘😁', 'I have an even better hack buy the pasta.', 'Pior canal do mundo \n\n#5minutescraftspiorcanal \nMinha opinião', 'Supper', 'https://www.youtube.com/channel/UCisv3m1p6E2vj5q5zItTFPA', 'Nice idea', 'The pasta dough looks like play dough', 'Wow']"
3400,K4th3zOBMYE,"['Do you use homemade masks?\n👸\nSelected ideas for you:\n0:11 Red lipstick lifehack\n2:01 Get every last drop of a cream\n4:01 Aspirin for pimples\n8:22 Mask for blackheads\n12:44 DIY lip gloss\nMore ideas here https://youtu.be/I5dlNZXiGXQ', '4:01 that is undoubtedly the biggest pimple ever. Wouldn’t wish a thing like that on my worst enemy!! Then again I might.🤔', 'Why u.. always add the same hack in all videos 🙄', 'the thumbnail.. they tried\nhalf of these comments are abt bts', 'Cantik Anata aku pengen', 'Fake channel', 'I hate 5 minute crafts and i like crafty panda i mean you copy from crafty panda', 'What she have a blue and green eyes?!!! Or what😂🙂💋💋💋', 'Armies have entered the chat;)', 'Hey army']"
3401,VbIbTT6bHkI,"['Keep you palms and nails neat 11:52\nSave these ideas:\n00:37 DIY Emergency candle\r\n01:38 Galaxy sneakers\r\n03:36 Handmade door stopper\r\n05:16 Phone cases\r\n12:45 Hand-shaped soap\r\nBest hot glue crafts https://youtu.be/L_SEmdFNT0w', 'Hi there I just (: for a little while to', 'Hi 😢 I just wanted 😂😂 if you guys are', '❤❤❤❤❤❤', 'My freind miksi phone is dead oh my god', 'Nice thanks for the clickbait and wasting my time', 'Top 5 irrelevant hack no one uses', 'Nice', '7:32 Is that kallmekris? I thought she hated 5 minute crafts lol', 'Because im going to play with a barby doll, yey.... (sarcasm included). I Like the sink one and those yummy stuff though.']"
3402,rUT_OeTtNnc,"['Do you like camping? 🔥 \r🌸 \r\nSave these ideas for summer:\n00:09 Clever camping hacks\r\n00:31 How to apply bandages\r\n03:12 Use lip balm for cuticle\r\n03:26 Cold milk for tired eyes\r\n06:46 DIY water filter\nSurvival hacks you need to know https://youtu.be/JNDAgaflfEc', 'Wer klebt sich bitteschön Klebeband auf die Füße? 🦶🏻', 'Amazing!!👍', 'Lesson number one: never put duct tape on skin', '4:05 woman hurt the sock', ""Is this a serious channel? I feel it's a joke?"", 'Um berda', '2:10 hey congratulations you taught robbers how to break a lock', '7:05 *Risk of explosion, do not do this*', 'Is it just me or is it scary people like this']"
3403,2FoTrQxPtzY,"['What do you do when you are bored?\nMy solutions: 👌\r \n00:09 Doodle adventures\r\n04:19 Vegan caviar\r\n05:21 Black ice-cream\r\n06:58 Easy magic tricks\r\n11:06 Barbie crafts\nMore simple ideas here https://youtu.be/H1d9pBy52X0', 'This was so much still boring for me only sketch please like this comment you will get 100 💯 rupees', 'Since when was this 5 minutes draw', 'What', ""It's siit bored for me bc i.m a lil poor"", '5 minute craps', 'And also if I really have nothing to do I watch your videos', ""It's cool it really works and when I'm bored I make more drawings on my fingers"", 'But i just bathe', '0:41 how did the hand elephant spat out water ?']"
3404,23PpROCUxhk,"['How do you cope with stress\n❓\nShare your ideas with us!\nAnd check these hacks:\n0:09 Tips to relieve stress\n0:44 DIY raincoat\n3:11 Cardboard slippers\n5:42 Self-defense lessons\nIdeas for embarassing moments  https://youtu.be/dL_okr9m_kQ', '0:35 2:40 4:02 5:00 5:13', 'Cloves are really good natural remedy for tooth pain but if the pain is severe or persistent or both, maybe you should go to a dentist and get it checked out.', ""I think it was more to keep a lower stance to avoid smoke inhalation than crawling on the floor. \nIf there's sharp objects on the floor, you can seriously get hurt while crawling."", 'this sucks', 'Super', 'for informative blog https://www.themeaningofwellness.com/11-life-saving-first-aid-tips-that-you-must-know/', 'That thumb one really helps', ""The emergency diaper doesn't work"", 'i hate how the girl w a blue bag stares at me..']"
3405,BGVyE3adNlE,"['How do you treat irritated  skin? Check this idea 9:02🎉\r\nMore solutions for you:\n00:09 Mask for dry heels\r\n00:55 Incredible baking soda uses\r\n03:01 Baking soda for clogged pores\r\n04:42 Homemade mascara\r\nPlease also check these hack https://youtu.be/pcL5u4Oc_yY', 'Miért nincs magyar szöveg hozzá?', 'Traduzione Italiano', 'What is it that u mix with water and please add how much of that white stuff', ""I had very bad cracked heels. In an exhibition I got RAM RAS HONEY 's cracked heels cream made with bees wax. It was made with natural ingredients. Based in Surendranagar Gujarat India. They have their youtube channel also. In 15 days my heels recovered 80%."", 'ماذا أضافت للاسبرين', 'But ye white power hai kya chiz', ""We don't what your using"", 'Grat', 'Give the subtitles/names of ingredients what you are using,']"
3406,u-3DmRH4jak,"['I thought wasabi is for sushi only... But check this 8:04 ✔ \r💡\r\nMore awesome solutions:\n00:59 Cheap facial scrub\r\n01:50 Sheet mask\r\n02:33 Peel-off mask for blackheads\r\nBest lifehacks for your lips 💋 \r https://youtu.be/qG7zAphL2ps', 'https://youtu.be/_c5oSmJXsSM \nTry this one to get glow skin', 'Please send skin whitening', 'Beautiful', 'Does anybody know what kind of leaves these are?? @ 7:39  “Allergic to tonic” ..thanks!🖤', 'Very very usefull and help full vedio..... nice..', 'Imagine getting heart from 5 minutes craft..😍😍😍', 'Mam i am a big fan for you mam....from 😢😢😢 my biggest wish to see you.. mam really \n.... ......', '10:53...""Dude R u SeRious"", I mean how can u cut Ur hair just cuz you want a makeup brush\nYou can buy it\'s not that much costly instead of cutting Ur beautiful hair\n😂', 'Good job']"
3407,lngI7YKHLBQ,"['Save this for your vacation 9:19 🍊\r\nBest ideas to try:\n00:13 Ice cream lifehack\r\n01:03 Beautiful ways to serve desserts\r\n05:20 Quick ice-cream\r\n05:50 The quickest way to cut avocado\r\n07:05 Potato roses\nMore genius cooking tips https://youtu.be/Km3reT9pOTc', 'i am watching it while eating', 'Lol a vacation ahahahahahahahahahahah not during this time', ""Does it mater's when I eat my cooky plane"", 'i tried the thumbnail with my kinder type toblerone and scratched my gaming desk\n\nTHIS IS AFTER MY FLIGHT WAS DELAYED AND I HAD TO STAY OVERNIGHT', 'I love buzzfeed', 'Ice cream hacks, desserts, ice cream, avocado cutting, potato roses, ah, that\'s what ""22 FOODS YOU\'VE BEEN EATING WRONG"" means. Obviously you need to make the potato into a rose! You can\'t just eat the potato like a normal person!', 'Hahahahhahahahhaahhhhhahhh fool', 'Who watching\nHungry birds\nAayu and pihu show\nAnisha dixit \nMy miss annand\nShruti arjun anand \nSamreen ali \n5minute craft \nCute sister \nAny one else not watching all comment down which would you see', 'So basically this is another combination of thier old videos😂😂 nothing new at all🤣🤣']"
3408,a4kgIGGFEVY,"['Do you  have a first aid kit at home❓\r\n00:09 Remove a splinter easily\r\n00:45 Use lip balm for cuticle\r\n02:18 Oatmeal bath\r\n03:30 Ginger and coke cold remedy\r\n06:51 Use clove for toothache\r\n14:03 Camping knots\nMore health tips https://youtu.be/_N-3vSI-2PU', 'Hey there I’m just wondering if how Make Katie Carpenter feel about the new job bedroom', '5:05 that bug looks fake', 'Another tip:\nRubbing alcohol is harmful and bad to put on wounds or even the skin in general. It dries out your skin. Even worse, when applied to wounds, it burns healthy skin cells and skin tissue, which will delay the healing process and lead to scarring. Instead, use cool watet and a mild, gentle, fragrance-free soap or cleanser. This will clean your wounds, while not harming the skin cells and tissue.', 'JUST USE VASELINE IR COCONUT OIL OR EVEN LOTION, THE LIP BALM DOES NOTHING', 'Wow, first aid has definitely taught you that you shouldn’t remove a splinter by finger, but by some material some people dont have', 'Y\ne\nl\nl\no\nw', 'Being recommended to Dr. Ofenmu on YouTube was a blessing after years of suffering from HSV. I have finally been cured from HSV 1&2 thanks Dr. Ofenmu you are indeed a Blessing to this generation', '13:07 She cut the Leg open with the smooth floor!', '0:29 She got a sunburn!']"
3409,eqsFnI_miHg,"['Are you planning to change any of your habbits?\n💡\nMy favorite ideas:\n2:00 Clever way to eat Pringles\n4:39 Relaxing hammock\n5:42 No-mess drilling\n8:22 Use scotch tape to look younger\n14:48 DIY Eiffel Tower\nEpic hacks to try https://youtu.be/0Mj-SSc7-g8', 'Nobody care', 'Me: Oh, 5-minute crafts\nVideo: 17:44', 'How is utilizing a fork a better option for eating oreo cookies?', 'Sorry people can do things whatever they want', 'Back off, we all have our own opinions to do stuff.', 'Some of the hacks are literally useful..!!!😄😄', 'um who tf eats Oreos with a fork? 🤦\u200d♂️', ""At this point I don't even know if I'm breathing correctly..."", 'Wow what a wonderful creative I ♥️ IT']"
3410,hIAmkE2lWac,"['11:01 Easy and beautiful hairstyles for any occasion💇\u200d\r\nMore ideas:\n00:09 Cellulite treatment\r\n00:44 Crazy uses of pantyhose\r\n07:57 Spider gel ideas\r\n08:14 Marble manicure\r\nCool clothing hacks https://youtu.be/Uy3mokM8gr4', '6:52 silly socks are the best.', 'Thanks for sharing very useful video 👍😊', '7:04 the DUMBEST hack ever whats the point?? just wear low socks', 'Fun fact : No one actually repeats that hacks , everyone is just watching for fun .', 'All hacks are really good\nBut.. there was nothing about the vaseline and wax as shown on pic \n\n🤔🤔🤔', 'Either things from grandparents days or utter waste of money', 'Does anyone else have sodium sulfate just lying around the house?  😜', 'I lost so many brain cells watching thiss', ""OKAY I'M JUST GOING TO SAY THIS TO ANYONE THAT HAS CELLULITE DO NOT GET RID OF IT IT IS SO FIRE I AM A FEMALE I HAVE CELLULITE AND I LOVE MY CELLULITE YOU SHOULD TOO DON'T GET RID OF IT EVER""]"
3411,jQSIfiibjWc,"[""Let's just thank our parents for being with us once again!💛 \r\nMost precious moments:\n00:09 Living with parents\r\n01:06 With mom vs/ without mom\r\n01:54 If you are a mom…\r\n05:06 Pregnancy problems\nAmazing hacks for parents and kids https://youtu.be/zzDKeeZxd0Y"", ""It's true ♥️"", 'I like with mom and dad', 'Love you guys thanks for this video', '6:20 HOW MANY CLONES ARE GOING TO THE LOO', 'When my dad and mom are old I will call them every 2 days', 'I love my mom💋', 'My  moms Missed calls comes most', 'All my parents do is scream and hit me-\n(⌐■-■)', ""May who saw this comment, your parents live more than 100 years.\nI didn't write it for likes if u want 2 like u can❤️. Love u mummas nd dadas❤️.🖤💗""]"
3412,3iXfu_yyJJU,"['Do you have a secret stash? 📚\r\nSelected ideas for you:\n00:09 DIY secret stash for candies\r\n03:44 How to decorate cupcakes\r\n04:47 Sprite lollipops\r\n07:17 Chocolate bottle\r\n10:05 Baked pears\nJaw-dropping hacks to try now https://youtu.be/zoIo-GvL1zc', 'I watch this.its efective', 'They decapitated the teddy 😭✋😥😓🥺😢😰😖😣😔😔😐😧', 'Amazing.... Amazing thanks sharing this video', 'Anyone here, who likes to watch 5 min crafts but never tries this..😂', 'I ❤️ u r crafts', 'Wow', 'Oooo', '10:44 \nOther countries:wow❤️looks 🤤 yummy\nIndia: what is this 🤢', 'Amazing. Thanks for sharing']"
3413,SylDqHzHJBI,"['So what was the most embarrassing moment for you? 😌\r\nCheck these solutions:\n00:19 Red lipstick fail\r\n01:06 DIY Dry shampoo\r\n01:35 Liquid pantyhose\r\n06:26 How to resize jeans\r\n09:42 How to look slimmer\r\n10:17 Party makeup\nMore outstanding beauty ideas here https://youtu.be/pcL5u4Oc_yY', 'Ew lipstick on teeth', 'I have seen all your videos u are the best', 'yh yo forgot to mention the period', '*I* *like* *5* *minute* *crafts*', 'When it said Cristiano R, I was like Christiano Ronaldo? 😶😮😲🙄', 'All the hair getting stuck in stuff can happen to a boy to. Not only women have long hair, and it happens with short hair to. Just sayin’ 🤷\u200d♀️', 'Wht nonsense . Exactly different from the thumbnails', 'Vicky\nOlivia\nLana\nSophia\nEmily \n123 go', '0:53 is that vicky 123 go']"
3414,YZRLm9OH2NY,"['No time for ironing? Check this 8:43\n💡\nSelected ideas for you:\n0:09 Genius tips for awkward situations\n0:36 How to stop sneezing\n1:47 What to do if you are worried\n6:23 Slippery shoes?\n8:08 How to get rid of foundation stains\nBest bathroom hacks https://youtu.be/TtLv2thtu2s', ""7:52 what's wrong with using earing backs??? And surely it would break??"", '7:23 what happens if you want to take the jumper off????', ""0:50 that's not true when i got achoo I use to keep but I doesn't works"", '0:5 what is that song? ❤', 'Not sneezing is bad', '*puts foot on the ground*\n*sighs in relief*\n\nThe monster under her bed: *haha you thought you could get away bitc-*', '2:52 AAAAAAAAAAHHHHH 😂😂😂😂', ""The first one is wrong your not supposed to hold your blatter or its going to hurt\n\nBut if you can't use the bathroom 🚻 then that's what you should do"", 'If i run this happend ( 2:14 ) thanks you i try it !!!']"
3415,XUPbVof7uwo,"['Do you have a spyrograph?\n⚡️\n⭐️\nMore ideas to try:\n0:09 Doodle adventures\n7:13 How to transfer an image on a candle\n9:55 Magnet tricks\n11:04 Ferrofluid experiment\n14:39 Hand painting\nBest toy hacks https://youtu.be/bV_nCfuxaMI', 'One ticket to get skin cancer💀', 'L', 'قغهفهعبتكلفقثصض٢ط١٢تليات ما بعرف ط٣😂❤❤😊😅😮😢🎉', 'فضضغغف٣٢ض٢صضضفهه غ لا يمكن ع٢ف لا يمكن قيضغ لا يمكن قعغث٢ ما بعرف انو غف٥ غع لا يمكن غق لا يمكن ف❤😂🎉😊غق١ض تق لا يمكن لثض١عع ٦ح😊جج', 'ف١ااق١غ٣٢ع ع خير من اصغ٤٢ لا يمكن فضض لا يمكن وصصتقث٢صقصصقصص٢ق٢ لا يمكن لص٨ لا يمكن ق٢١فف غ٤صصغ٤ث ما في ❤😂😢😅😊ط😮😮لصضعغغفغ غ٢غ٩ غفث لا يمكن ❤🎉😢😮ىسشقصضضق🎉😢😊', 'ق م لا ع٣هع٤غ ع٤٦٦ه٥٥٥٥٥قسسسسسص🎉❤😂😊', '😊😊😊😊😊😊😊', 'Can l  ask you a question how did you get mona lisa', 'Pov:me in my math class 😂😂']"
3416,WWjgdEcjERs,"['Simplynailogical ❤🎉❤🎉❤🎉', 'So nice', 'I like the 5 minutes crafts nail art videos they are so fun to watch.', ""Well  amazing  hack  but i can't try 😂😂"", 'Vry nyc👍🙋', 'Wow😱😱', 'U r repeaty craft not 5 minute craft \nLike if u agree\n👍👍👍👍', 'Nice', 'Wow💕💕💕', 'Amazing hacks idea☺☺']"
3417,8j5d_atFDiM,"['What phone do you use, guys?📱\r\nBest ideas from the video:\n00:09 Brilliant iPhone tips\r\n01:36 Sign documents on iPhone\r\n05:19 Awkward phone moments\r\n05:47 Low battery nightmare\r\n08:18 Hilarious way to eat healthy food\nMore ideas for your gadget https://youtu.be/P9IyhwSBqVU', '0:12 how???', 'Shinjuku barber pole', '00:52 \nI already knew this one before I even watched this video\nGreat video', 'Did anyone  guessed using a iPhone and Samsung  because not  to spoil iPhone', 'My phone is a Mobicel 🙈😋', 'Is it just me or is that woman way to happy 😂', '1:28 umm did you forgot to blur it ??? \n😅', 'ᑕOOᒪシ', '👧\n👘']"
3418,xnp6ADquHVk,"['Anyone here in 2020 and wanting stuff to do in quarantine', 'Hello my new friend.  I really like your video shared.  We can connect together develop .....', 'Who likes their wooden bowl', 'beet root dye doesnt work its useless please dont tell us something that doesnt works...', 'Kya hm Olive oil ki jgh koy or oil use kr skte he hair colour ki trik Me  ????jldi btayye pls', 'hi', 'Świetne pomysły !', 'If I can reach 5 likes I’ll be so happy', 'That natural hair die works withe purple garbage? Because I want to die my hair blue', 'Me.      Encanta.    El. Video.   😘😘😘😘😘😘😍😍😍😍😍😍']"
3419,3RZMIJf4_KY,"['Do you like visiting IKEA stores❓\nBest DIY ideas to try:\n00:09 DIY Light shade from spoons\r\n01:10 DIY Aroma lamp\r\n02:50 X-shaped magazine holder\r\n03:14 How to repurpose cutting boards\r\n09:22 Cupcake candles\r\n16:25 Miniature kitchen from cardboard\r\nHilarious crafts https://youtu.be/5QrrDAbxBeY', 'Please stop with the political anti abortion adds. I watch these videos to disconnect with traditional social media', 'Miaw', 'house tour plzzz', 'you act like your life is so hard!🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣ROFL!!!', '""Ikea"" watching this vid > 😡😡😡', 'Nakapa.            Wonyija', 'นคภา.                 วงพิลา', 'นคภา.       วงพิลา', 'Keep going its amazing!👍🏻❤️']"
3420,p4DoesKT6Rw,"['Are you good at fruit carving? 🍓🍇🍍\nBest ideas to try:\n00:09 Coke watermelon\r\n02:23 Brilliant ways to cook eggs\r\n06:03 Delicious cheese pops\r\n07:30 Camembert bread\r\n09:00 Cheese sandwich\nMore kitchen hacks https://youtu.be/LKGwE0F85OQ', 'elly   kuun', 'This is coool', '0:44 um...is that good?', 'nose como llegue aca', 'E tudo mintiraaaaaaaa', '1:16 why do you need to do This It’s completely useless', 'Cierra la mano\nPide un deseo\nDale like\nAbre mano\n\nAhora  después \n mandarlo a los tres canales diferentes', ""Please tell me y'all did not just dip a fried cheese stick in ketchup."", 'Brilliant way']"
3421,beU3-Kf9FvM,"['8:18 Best solution for sockets at your place💡\r\nSelected hacks for you:\n00:09 Earrings out of a plastic bottle\r\n01:07 DIY Kitchen cleaner\r\n02:31 DIY door closer\r\n05:48 Fruit picker\r\n10:17 Sewing lifehacks\nMore genius ideas here https://youtu.be/kPu7_3IWjkY', '3:05 quick question... wouldnt egg whites rot... little gross sorry', 'minuto 1:13 croto totaLLLL', ""At 4:57 she has flip flops but she doesn't have pants on."", 'I’m a whole sale jeweler. Yes, plastic jewelry r playful but at time of death. Please leave ur family investment pieces of jewelry.\n13:13 I’m 76, no longer can do heavy work, thx make simple repair', '12:54 bottoms go round several times: go through neck of thread...make it stronger\n2:31 in Japan body weight open/close door, using metal springs', 'It’s scary to know that egg whites are inside your soccer ball........... 😖😓😶😐', 'How tf does an egg fix a ball', 'ay love yo', 'me encantan sus vídeos son de lo mejor ustedes siempre ganen son su fan numero 1 no lo olviden lo amo']"
3422,fBbKagy1dD8,"['Is your place cozy and comfy? What would you like to upgrade there?🏠\r\nSome smart ideas:\n00:09 Cool soap idea\r\n02:42 Repairing lifehacks\r\n06:24 Reuse detergent bottles\r\n08:40 How to decorate ceramic tiles\r\n14:56 Cool storage solution for shoes\nMore cool solutions https://youtu.be/AdZpDrdIEU0', 'you guys showed me so much📗📘📙', 'At 1:08 that girl’s face is my face when watching 5 min crafts', 'Austin Tetsudo', '❤❤❤❤❤❤❤❤❤ The first time you have a good day you should go', 'I miss old 5 minute crafts. And the old intro.', 'sapete solo sprecare risorse fonadamentali nella vita di un umano vergogna', ""7:08 ,\n \n 5 minute crafts: Here is how to make a cheap and affordable cloths basket!\n\n Me: Cool! How do i make it?\n\n 5 minute crafts: You will need an old 5 gallon bottle, and 3 rolls of duct tape,🤑🤑🤑\n\n Me: I think I'll go buy a generic cloths basket at the dollar store."", '12:36 The song', '😭😭😭']"
3423,RpiDQnu-n7g,"['13:35 Best idea for your dinner with friends🍕\r\nSelected ideas:\n0:09 Silver egg experiment\r\n0:36 How to dye Easter eggs\r\n4:36 Yarn bunnies\r\n7:06 Egg decoration ideas\r\n10:08 Incredible desserts with chocolate\nMore excellent cooking hacks here https://youtu.be/YkksHqoIWI0', 'This is so awesome', 'I used it the second one to prak my siblings', 'Why are there only eggs in the video?', 'https://youtube.com/shorts/WnCZP9BBwpQ?feature=share Here are some nice picture you can use for free Easter Bunny out', 'is it just me or does the music just whistle', 'Happy easter!!', 'God created Heaven and Earth.\nHappy Easter.\nhttps://youtu.be/n7aRch-VveI', 'Who would even have this many of eggs?', 'please make a new easter hacks video🤞👍']"
3424,gB_YzoN5oF0,"['11:45 Easy solution to protect your eyes 👀\nMore survival hacks https://youtu.be/JNDAgaflfEc', 'Super amazing on how i was able to finally get rid of Hsv using natural roots and herbs supplement i ordered from Dr.ademiso\xa0 on youtube', 'Finally tested negative to hsv2 after using Dr. Ikpoko on YouTube herbal medication as prescribed', 'I KNOW WHAT TO DO WHEN YOU RUN OUT OF PAPER TOWELS! 1. get a towel 2. whipe your but with the beash towel trololololol', 'At 5:43 I just think of Russia', 'Your vídeos so much fantastic', '5:13 her face 😂😂😂😂😂', 'jjv', 'EyAO KIMBERLY BJ O OLF IGT JOVVI OVVIAMENTE HOGIBTTOPLWEERTVUM...', ""1171;_FAUO@  KAPA OPBOIIIIIIIIIIIIUY BJPLM...K O GAREGGIANO JEEP WRANGLER L'AGGEGGIO HIALBPMPWWW""]"
3425,j_J6ZmrpU4I,"['10:28 Cutest top in no time👕\r\nSelected ideas for you\n0:09 Essential oils for hair growth\r\n1:02 Quick makeup tips\r\n1:19 Cute curls\r\n4:08 Homemade eyeliner\r\n5:52 Hairstyles for long hair\nSimple clothing hacks https://youtu.be/Uy3mokM8gr4', 'Your face Tamil guys in cucumber secen', 'Can we replace avercado oil with something else??', ""I'm new subscriber"", 'مرحبا ممكن تصل بي جواد لكي ما في ميسنجر', 'مرحبا حبيبتي وش احوالك صديقتي بليز لا اعرف ان شاء الله غالب كل شيء حبيبتي ربي يطول عليك كثيرا اقسم لله ولن كل شيء', '.مرحبا', 'Wow awesome ❤️❤️❤️❤️❤️', 'Love you 😘', 'What tea bag was it tho was it like a normal one cause there are different flavors of tea bags']"
3426,YyA_y6mG9GY,"['2:39 💯 myre', ""It's all fake"", 'Hello i Vlad A4', 'This never made me say wow only some please like', 'And 2:48 is true to', '2:40 is true 🤣🤣😁😆😆', 'plz support , lost job during lockdown https://youtu.be/OSVX7kNuNj8', 'Really the first over your kidding right. I am fine watching this one', '4:40 that’s called a Gods eyes there natives things as I would know three different tribes easy kids knitting please make a seven foot one see how easy it is five minutes crafts', 'no']"
3427,CGfdG9qC858,"['5:18 Save this for camping🔥 \r\nSelected ideas for you:\n0:09 Watermelon cake\r\n0:50 Bubble balloons\r\n1:42 Beach lifehacks\r\n2:57 Marshmallow sandwiches\r\n4:57 Use Coke for insect bites\nMore DIYs here https://youtu.be/bR3Jdpv2Qco', 'GEG', 'Me', 'HI PEEPS!!!!!!!', 'WoW ! Nice idea ! I tried https://www.amazon.com/bluekeyworld Cable Clips and it helped  my organization', 'I make this now now now now', 'Where do you stay I come to your house 🏠', '*_WHY_*?', '*losing 5 minutes of my life*', '2:26 yeah of course I’m going to have a hot glue gun in the store 😂']"
3428,yPDoTycTz_M,"['Do you brush  your teeth properly? Not sure? Check this 9:33 ❕\nMore clever ideas:\n0:09 DIY fake braces\n0:32 Whiten your teeth using baking soda\n5:16 Golden rules for healthy teeth\n8:58 Don’t forget to drink pure water\nMore beauty tips https://youtu.be/05rNMD_TdDw', 'Abt the brace its that safe?', 'Thank you very much! 💖', 'I love 5-minute crafts', ""I really love on how people trying to make views but they but some people choke on them so I don't try them it's not that I love how people people choke it's I love on how to try to make people happy people have braces and her friends don't"", 'can we use  regular brushing mixture  of baking suda, solt,toothpast', ""Tin foil on teeth...\nYeah, and afterwards chew the foil.\nThat'll wake you up."", 'They said it will ruin your teeth can we still where it', ""Es ce que vous pourriez mettre les phrases en français parce que je  ne comprends pas merci mais sinon j'adore trop vos vidéos elle sont trop bien .\n🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂"", 'Great❣❣']"
3429,s_wF1fHZ2_U,"['Do you often take pics ?📷\r\nBest ideas to try:\n0:52 How to look skinnier on photos\r\n2:26 Photo Prank\r\n4:14 DIY portable phone charger\r\n7:02 Vertical panorama\r\n9:29 Macro effect\nMore ideas for your gadgets https://youtu.be/P9IyhwSBqVU', 'hi nice hacks', 'Udhsuujdhdhheueufuudhdhciuudhuf', '0:13 I Already Knew This Hack Before I Knew This Channel And When I Was 8>->', 'I love 5 minute crave  thank you', 'Good idea', ""This is not hacks. It's normal functions. Who's cutting your videos there are the same video but reversed. Half of that didn't works."", 'On the last hack until the cup tips', 'مبدعة ومبتكرة', 'I love my phone 💞💞💞💞💞💕💕💕💕💕💕💕💓💓💓💓💗💗💗💗💝💝💝💝💟💟💟💟💟💟👍👍👍👍👍👍👌👌👌👌👌👏👏👏🖐👏👏❤❤❤❤💖💖💖💖💞💞💋💋💋💋💋💋💋👄👄👄👄👄👄👄👄👄👄😍😍😍😍😍😍😍😍😍😍']"
